,country_id,country,year,ISO_code,economic_freedom,rank,quartile,government_consumption,transfers,gov_enterprises,top_marg_tax_rate,size_government,judicial_independence,impartial_courts,protection_property_rights,military_interference,integrity_legal_system,legal_enforcement_contracts,restrictions_sale_real_property,reliability_police,business_costs_crime,gender_adjustment,property_rights,money_growth,std_inflation,inflation,freedom_own_foreign_currency,sound_money,tariffs,regulatory_trade_barriers,black_market,control_movement_capital_ppl,trade,credit_market_reg,labor_market_reg,business_reg,regulation
61,103,Italy,2015,ITA,7.31,55.0,2.0,4.797058824,3.456202044,10.0,3.5,5.438315217,4.715953952,2.256357837,4.99201509,10.0,6.666666667,3.596415071,8.251282756,5.527777672000001,4.976763206,1.0,5.6648035839999995,9.140785299,9.830635893,9.99224265,10.0,9.740915961,8.360586579,8.073359609,10.0,6.593150379,8.256774142000001,9.535666667000001,6.766443797999999,6.105087922,7.469066129
62,104,Jamaica,2015,JAM,7.25,59.0,2.0,7.482352941,8.377776974,7.0,7.0,7.4650324789999996,6.474387651,4.049434865,6.180556832000001,10.0,4.166666667,3.548887988,6.438443599999999,4.6464645860000005,2.20179914,0.9459459459999999,5.157474738,5.879647956,9.595066177,9.264565789,10.0,8.68481998,5.772888889,6.178636216,10.0,6.206531234,7.039514085,9.56,7.85661196,6.316743077999999,7.911118346
63,105,Japan,2015,JPN,7.46,41.0,2.0,4.167647059,4.070482659,7.0,3.0,4.55953243,8.469138598999999,6.5652919810000006,8.619151206,8.333333332999999,8.333333332999999,6.329708857999999,7.847784736,8.545197646,7.193052227000001,0.9487179490000001,7.603896561,9.376703986,9.296115395,9.842723956,10.0,9.628885834,7.7102222220000005,7.055965835,10.0,4.951273303,7.42936534,8.310666667000001,8.150385958,7.762819437999999,8.074624021
64,106,Jordan,2015,JOR,7.47,38.0,1.0,6.226470588,7.7999661289999995,8.0,7.5,7.381609179,6.581923814,5.446774969,6.6662714460000005,7.5,6.666666667,3.376286714,6.644714877,8.316326141000001,6.435919584,0.487804878,4.763858993,9.464703037,9.342706219,9.825420481,10.0,9.658207434,7.051111111,6.154960702,10.0,7.3136654189999994,7.629934307999999,8.831666667,7.901246024,6.983113866,7.905342185
65,107,Kazakhstan,2015,KAZ,7.26,58.0,2.0,6.529411765,8.551374301000001,6.0,9.0,7.520196516,4.8968866360000005,4.810388355,5.60852918,8.333333332999999,5.833333333,6.339410345,9.900981545,5.134680271000001,7.017318521,0.7435897440000001,5.606111942,9.544034909,7.578801188,8.6708,10.0,8.948409024,7.190044444,5.278760163,10.0,3.060478068,6.382320668999999,8.598333333,7.528168394,7.3317393,7.819413676
66,108,Kenya,2015,KEN,7.11,70.0,2.0,7.264705882,9.814190784,6.0,8.0,7.769724167000001,5.07301886,4.7696622689999995,5.598135955,6.666666667,3.333333333,4.420377014,6.842007966000001,4.77477471,2.936187275,0.923076923,4.745102997,8.787496101,8.927727189,8.683517817,10.0,9.099685277,6.789288889,5.255272476,10.0,4.492008707,6.634142517999999,8.041333332999999,7.767618559,6.077231724,7.295394539
67,110,Kuwait,2015,KWT,6.59,101.0,3.0,0.944117647,6.896331062000001,7.0,10.0,6.210112177,6.2203394979999995,5.466284902999999,5.725799883,8.333333332999999,6.666666667,5.068858973999999,8.909581744,6.779661179,7.227682437,0.487179487,4.990165384,8.805697798999999,2.1714429269999997,9.345659504,10.0,7.580700058,8.858133333,4.014899115,10.0,4.170386445,6.760854723,10.0,6.685031445,5.481586613999999,7.388872686
68,113,Latvia,2015,LVA,7.72,18.0,1.0,5.052941176,7.0190547720000005,7.0,6.5,6.392998987,4.960635332,3.218312161,5.688981636,8.333333332999999,8.333333332999999,5.526466726000001,9.030740107,5.306513309,7.192019779,1.0,6.398926191,8.749972722999999,9.173240998999999,9.959677419,10.0,9.470722785,8.360586579,7.89522127,10.0,7.129942957000001,8.346437702000001,9.086666667000001,7.635974367999999,7.322167749,8.014936261
69,114,Lebanon,2015,LBN,7.01,74.0,2.0,8.005882352999999,8.126968409,10.0,9.0,8.78321269,3.395819421,3.363848095,5.486658792,3.333333333,6.666666667,3.1594255610000004,7.418029625,4.177489281000001,4.816033387,0.7435897440000001,4.050679036,9.861679815,9.164750234,9.2502216,10.0,9.569162912000001,7.9735111110000005,4.249367317,10.0,5.3487981630000005,6.892919148,5.0,7.120080418,5.090877407,5.7369859420000004
70,115,Lesotho,2015,LSO,6.49,109.0,3.0,2.452941176,8.893185363999999,0.0,8.0,4.836531635,5.886194856,4.287372905,5.362980615,6.0,,3.9279061619999998,6.491900642,7.825202942000001,8.954417483,0.8918918920000001,5.762699818,8.658780769,8.614766843,9.364909081,5.0,7.909614173,4.6906666669999995,7.003636386,10.0,4.168719618,6.465755668,9.666666667000001,6.636998437999999,6.076664925,7.46011001
71,116,Liberia,2015,LBR,6.87,80.0,3.0,8.820588235,8.644688792,,8.0,8.488425676,4.662218041,4.606316081,5.312304325,5.0,5.3,2.873356168,4.895187466,4.292929173,5.141498933,1.0,4.67597891,9.409295599,8.622528595,8.4436,10.0,9.118856048,7.138311111,2.230105627,10.0,5.0390138460000005,6.101857646,4.5,6.748390183,6.626897135,5.9584291060000005
72,117,Libya,2015,LBY,4.89,155.0,4.0,0.0,,,9.5,4.75,3.39827703,2.332075241,3.278082175,5.0,6.666666667,3.6239475469999998,,1.672883951,2.451828377,0.804878049,3.2063388919999998,7.466312202999999,0.9369859290000001,8.04,10.0,6.610824533,,4.882104635,7.372262774,2.036957142,4.76377485,6.666666667,5.755065999,2.95632253,5.1260183989999994
73,119,Lithuania,2015,LTU,7.86,13.0,1.0,5.3588235289999995,6.3655681479999995,10.0,7.0,7.181097919,5.231773216000001,3.9626389619999998,5.61966789,8.333333332999999,6.666666667,6.242192341,9.670883679,6.19834741,6.8784851620000005,1.0,6.533776518,8.696691673,9.115376816,9.824196094,10.0,9.409066146,8.3604,7.592621976,10.0,6.838297967999999,8.197829986,9.859,6.568843785,7.5793775729999995,8.002407118999999
74,120,Luxembourg,2015,LUX,7.64,27.0,1.0,1.3,3.87154227,7.0,4.5,4.167885568,8.642077767,7.361817211,8.872098907,10.0,10.0,7.456058655,6.17918671,8.735632102,7.958410118,1.0,8.356142386,8.551120607,9.36883145,9.905097241,10.0,9.456262323999999,8.3604,8.211964252000001,10.0,6.646774893,8.304784786,9.333333332999999,6.349719672000001,8.008284087,7.897112364
75,121,Madagascar,2015,MDG,6.31,119.0,3.0,8.235294117999999,9.907356948,6.0,8.5,8.160662766,2.567173847,2.7007879289999996,3.63276932,1.6666666669999999,4.166666667,2.958421922,5.085932868,3.191057046,4.404624398,0.707317073,2.881012258,9.12549847,9.547696209,8.519199594,5.0,8.048098568,6.850711111,4.293854106,10.0,5.291936294,6.609125378,7.507000000000001,4.491144748,5.625586625,5.874577124
76,122,Malawi,2015,MWI,5.76,139.0,4.0,7.35,9.382328203,2.0,6.0,6.183082051,5.232281087,3.6638670319999997,4.990943468,5.833333333,4.166666667,2.332018505,8.13714351,4.619882902,3.769035208,0.9459459459999999,4.621099644,7.616662024,6.492797502,5.750815532000001,5.0,6.215068765,7.051644444,5.3574731589999995,6.639712489,4.953091089,6.000480295,4.666666667,6.99351398,5.715386992000001,5.79185588
77,123,Malaysia,2015,MYS,7.15,67.0,2.0,6.020588235,8.171940514,4.0,9.0,6.798132187,6.013960322000001,6.6688721179999995,7.151716391,8.333333332999999,6.666666667,4.995259717,8.636691706,7.316666444,6.411666512,0.666666667,5.758780852999999,9.41748006,9.056212198999999,9.57912204,0.0,7.013203575,7.111066667,7.043382694,10.0,5.872094733,7.5066360229999995,9.639666667,8.046605947,8.273259651,8.653177422
78,125,Mali,2015,MLI,5.82,132.0,4.0,6.9117647060000005,9.847864404,0.0,3.0,4.939907278,4.4648647960000005,4.307449311,4.5728994169999995,4.166666667,5.0,2.632466106,5.573129513,4.298245509,4.337325096,0.658536585,3.626025957,9.215206628999999,9.033883681,9.712852832000001,0.0,6.990485785,7.409955556,4.855399243,10.0,5.004416567,6.817442842,9.006333332999999,5.037383606000001,6.098674367999999,6.7141304360000005
79,126,Malta,2015,MLT,7.72,18.0,1.0,3.9176470589999997,6.54294124,6.0,7.0,5.865147075,6.080435258,4.441153123,6.694605349,10.0,8.333333332999999,4.477411336,5.278909734,6.643835704,7.373858284,1.0,6.59150468,8.952889087,9.881797599999999,9.780013682,10.0,9.653675092,8.3604,7.9838016739999995,10.0,7.187842545,8.383011055,9.841666667,7.897261635,6.552776462000001,8.097234921
80,129,Mauritania,2015,MRT,5.7,143.0,4.0,3.497058824,,7.0,5.0,5.165686275,3.072877295,2.269607703,2.908518342,4.6,,6.2664968420000005,7.5618656710000005,1.8888890740000002,4.037850068,0.609756098,3.2804922710000004,9.283909104,6.7584270879999995,9.9032,5.0,7.736384048,7.3839999999999995,3.901979044,10.0,2.51928113,5.951315042999999,8.287333333,6.26033383,4.557632474,6.368433212
81,130,Mauritius,2015,MUS,8.02,6.0,1.0,6.864705882000001,8.361441248,6.0,9.0,7.556536782999999,6.650488408999999,5.882786724,6.594903877,8.8,,5.034199013,6.25107156,6.25,6.989476933,0.974358974,6.472556637,9.093630831,9.524126356,9.742690057999999,10.0,9.590111811,9.424444444,6.999823106,10.0,7.024819176,8.362271681000001,9.441666667,7.38409009,7.599243274,8.141666677
82,132,Mexico,2015,MEX,6.88,79.0,2.0,7.223529412,6.277929155,8.0,8.0,7.375364642,3.5035676939999996,3.2094478669999997,5.133174886,5.0,2.5,5.891853871,7.495043667999999,2.517006795,2.752370395,1.0,4.22249613,8.74873287,9.396310578,9.455871747,5.0,8.150228799,7.698977778,7.082718381,10.0,5.30855133,7.522561872000001,9.317,5.636287696,6.39898161,7.117423102
83,135,Mongolia,2015,MNG,7.38,47.0,2.0,6.282352941,7.628006602,10.0,9.0,8.227589886,3.6455955,3.9648980380000003,4.634621883,8.333333332999999,6.666666667,5.786717867999999,9.111264408,5.250000159,6.923933431,0.871794872,5.648352256,9.320234617,8.001602715,8.844810098,10.0,9.041661857000001,9.106666667,3.910738652,10.0,4.415490931,6.858224062000001,8.0895,6.928497019,6.413034671,7.14367723
84,136,Montenegro,2015,MNE,6.74,90.0,3.0,5.929411765,,2.0,7.0,4.976470588,4.25544511,4.013954759,4.814326993,6.7,,4.795719043,7.6769477770000005,4.5265150069999995,5.6392664560000005,0.8205128209999999,4.826882108,9.145718486,9.768398153,9.690261684,5.0,8.40109458,8.226666667,7.581753233,10.0,6.740881555,8.137325364,8.332666667,7.030732815,6.6762329760000005,7.346544153
85,138,Morocco,2015,MAR,6.36,116.0,3.0,4.426470588,7.294093257,8.0,4.0,5.930140961,4.508836652,4.278171468,6.108557287999999,6.666666667,7.5,5.089874603,7.644820475,7.996633052999999,7.334768713,0.7560975609999999,5.573495503999999,9.949685646,9.534683054,9.688418577,0.0,7.293196818999999,6.783111111,5.697045354,10.0,4.897330052,6.844371628999999,7.218666667000001,4.406210626,6.795812852999999,6.1402300489999995
86,139,Mozambique,2015,MOZ,5.63,145.0,4.0,3.429411765,9.022195761,6.0,6.0,6.112901881,3.245786538,3.025307596,4.402187238,6.666666667,5.0,0.0,7.468989819,2.916666667,3.904132267,0.9487179490000001,3.96561253,7.546001622,8.727103463999999,9.289848065,0.0,6.390738288,7.9436,5.516640578,10.0,2.220560615,6.420200297999999,6.666666667,3.171715942,5.871093167000001,5.236491925
87,140,Myanmar,2015,MMR,5.32,151.0,4.0,2.891176471,,7.0,9.0,6.297058824,2.6969544030000003,2.733533833,3.4096095060000002,2.5,5.0,1.870795505,6.717137502999999,3.0954840760000004,3.9392062919999997,0.926829268,3.4214836969999998,7.780655994,9.576853394,7.839313432000001,0.0,6.299205705,5.397333333,2.917753287,10.0,1.540364186,4.963862702,5.8913333329999995,5.591607048999999,5.351822712,5.611587697999999
88,141,Namibia,2015,NAM,6.61,98.0,3.0,3.7911764710000004,6.844743493999999,6.0,6.0,5.658979991,6.965990677000001,5.926712003,7.065214857999999,10.0,8.333333332999999,4.822626662,4.481024576,5.735930602000001,5.269777689,1.0,6.511178932999999,8.988546192000001,8.25079974,9.318845338,0.0,6.639547818,5.624444444,5.658683793,10.0,4.271419531,6.388636942000001,9.000666667,8.141456651,6.361462755,7.834528691
89,143,Nepal,2015,NPL,6.5,107.0,3.0,8.155882352999999,9.362132443,8.0,7.0,8.129503698999999,5.217656596,3.538971734,5.124292329,3.8,,3.371598438,8.327689873999999,4.666666587,5.124281633,0.837837838,4.499389677,8.024423757000001,9.159048809,8.426218209,0.0,6.402422694,6.259244444,6.152250112999999,10.0,4.6223397319999995,6.758458572,8.333333332999999,5.753633087000001,6.018609301000001,6.701858574
90,144,Netherlands,2015,NLD,7.73,17.0,1.0,1.111764706,3.514908674,8.0,3.0,3.906668345,8.970237933,7.4843753379999995,8.641074023,10.0,10.0,5.138718524,7.947613359,8.719806671,7.009039721000001,1.0,8.212318396,9.336906175,9.783976317,9.879950371,10.0,9.750208216,8.3604,8.201941134,10.0,7.890327297000001,8.613167107999999,9.108666667,7.330916939,8.118374876,8.185986161
91,146,New Zealand,2015,NZL,8.48,3.0,1.0,4.5420053330000005,6.286828583999999,8.0,7.0,6.457208479,9.466203615,7.6236631589999995,8.58496708,10.0,9.166666667000001,7.18406154,9.948229639,9.35185194,7.329859547000001,1.0,8.739500354,8.85966944,9.21794416,9.954032595,10.0,9.507911549,9.146666667,7.961236585,10.0,7.184420418999999,8.573080917999999,10.0,8.822825287,8.52206004,9.114961776
92,147,Nicaragua,2015,NIC,7.27,57.0,2.0,9.138235294,10.0,7.0,6.0,8.034558824,1.131150802,2.429279798,3.743634277,4.166666667,5.833333333,5.143385132,7.2980865139999995,4.498421223,6.789682547000001,0.951219512,4.448091089,7.341825932000001,9.048737441,9.200179635,10.0,8.897685752000001,8.4644,5.650321627,10.0,7.133768431,7.812122515,9.418333333,6.461241,5.547543987,7.142372773
93,148,Niger,2015,NER,5.74,141.0,4.0,5.885294117999999,9.839237057,4.0,5.0,6.181132794,,4.5,,3.333333333,3.333333333,3.161241355,6.380125552000001,,,0.648648649,3.414027157,8.057856972,9.265203583,9.798622983,0.0,6.780420884,6.134238742000001,4.3710213069999995,10.0,1.435558977,5.485204757000001,9.421754239,4.261926378,6.860156683,6.847945767000001
94,149,Nigeria,2015,NGA,6.39,113.0,3.0,9.697058823999999,9.867493736,2.0,7.0,7.14113814,4.69113865,3.69864114,4.991267181,3.333333333,3.333333333,3.116641187,5.233145079,3.317610025,3.480132541,0.846153846,3.6097684589999997,9.192074254,9.368716437,8.196463242,5.0,7.939313482999999,7.2896,3.173618626,8.446115288,4.801251658,5.927646393,8.898,8.924035208,4.102984018,7.308339742
95,152,Norway,2015,NOR,7.65,25.0,1.0,1.423529412,4.954059491000001,7.0,4.5,4.469397226,9.287559297,7.521424201,8.62226707,10.0,10.0,7.752899898,9.121524194,9.13793087,8.037261239,1.0,8.831207419,9.764042201,8.727608375,9.565270336000001,10.0,9.514230227999999,6.193333332999999,7.96303402,10.0,6.461681689,7.654512261,10.0,5.232641635,8.134576714,7.789072783
96,153,Oman,2015,OMN,6.64,95.0,3.0,0.0,8.134859664,0.0,10.0,4.533714916,6.091322633,5.576374065,7.414800677000001,8.333333332999999,8.333333332999999,5.137575707,8.711478488,8.759259383,8.800880734,0.609756098,6.006032048,8.630732241,4.751543304,9.986941972999999,10.0,8.342304379,8.078888889,6.541303081000001,10.0,5.978900058,7.649773007,6.666666667,5.985778319,7.339519694,6.663988226
97,154,Pakistan,2015,PAK,5.92,130.0,4.0,8.223529412000001,9.219277683,6.0,8.0,7.860701774,4.2819590430000005,3.285636691,4.140213086,2.5,5.0,3.754394327,5.562326345,3.520114819,3.097958161,0.692307692,3.304005361,8.290938322,7.747024352,9.492096818,0.0,6.382514873,7.146311111,3.8705107069999998,10.0,2.066268666,5.770772621,8.092666667,4.926560025,5.817375674,6.278867455
98,156,Panama,2015,PAN,7.57,30.0,1.0,6.579411765,8.555858311,8.0,6.5,7.408817518999999,3.107651273,3.4022906969999998,6.517225432,8.333333332999999,5.0,2.985719478,8.785860187,6.144067446,5.8610829110000005,0.9487179490000001,5.427962303999999,9.725460043,7.7130595689999994,9.974894771,10.0,9.353353596,7.8958483170000004,7.639302182000001,10.0,9.305096948,8.710061862,9.109666667,5.080735708,6.70173863,6.964047002
99,158,Paraguay,2015,PRY,6.91,78.0,2.0,7.155882352999999,8.850240164,8.0,8.5,8.126530629,1.9178872530000002,2.2878873719999997,4.613206319,2.5,3.333333333,4.074723631,8.506083724,2.9746834439999996,4.588048904,1.0,3.8662059980000003,8.844863152,8.676477152,9.374199451,10.0,9.223884939,7.948533332999999,5.662301511,10.0,5.621490122999999,7.308081242,8.116666667,4.247323896,5.739047847999999,6.034346137000001
100,159,Peru,2015,PER,7.47,38.0,1.0,6.817647059,9.659719031,7.0,5.5,7.244341522,3.550332595,2.665707943,5.009106292,7.5,5.0,5.084941294,8.792407873,2.596899271,3.013202573,1.0,4.80139976,9.507671038,9.461860802999999,9.288920751000001,10.0,9.564613148,9.173955556000001,5.649556686,10.0,8.077222382,8.225183656,9.321,6.904387395,6.376413717999999,7.533933704
101,160,Philippines,2015,PHL,7.43,43.0,2.0,7.961764706,9.185286104,10.0,7.0,8.536762702,4.602041495,3.4524398169999997,5.195815487,5.0,4.166666667,3.1164011780000003,7.925068367000001,4.083333413,4.529257069,0.897435897,4.434837234,8.772201339,9.29110523,9.713261649,10.0,9.444142054,8.3812,5.40981992,10.0,5.441241119,7.30806526,9.332,6.784629988,6.19925199,7.438627326000001
102,161,Poland,2015,POL,7.36,49.0,2.0,4.844117647,5.609294392000001,7.0,5.5,5.73835301,4.588303088,3.7291402839999996,5.38775003,10.0,7.5,4.123415198,9.277711792,5.146341324,6.710500091,0.846153846,5.7910935189999995,9.207020785,9.474462017,9.801739927,10.0,9.620805682,8.3604,7.948301486,10.0,5.494241883,7.950735842,8.843333333,7.727969879,6.512236231,7.6945131479999995
103,162,Portugal,2015,PRT,7.55,32.0,1.0,5.414705882000001,4.719198936000001,10.0,2.5,5.658476203999999,6.166737161,3.139729164,5.813640697,10.0,8.333333332999999,5.503705092000001,7.58150873,7.852713267,8.171872474,1.0,6.951471102,9.217343728,9.588301234,9.902545615,10.0,9.677047644,8.598177778,8.674181022,10.0,6.409750712999999,8.420527378,8.061666667,5.874749476,7.252318213,7.062911452000001
104,164,Qatar,2015,QAT,7.43,43.0,2.0,0.0,9.613647987,,10.0,6.537882662,7.646949274,7.36549018,7.938229455,6.666666667,8.333333332999999,4.85642951,9.655696541000001,8.79032294,8.947046262,0.615384615,6.300014732999999,9.338519265,4.520923609,9.623282134,10.0,8.370681252,8.530311111,6.854250873,10.0,4.866612368,7.562793588,10.0,6.50962124,8.565772507,8.358464582
105,167,Romania,2015,ROU,7.7,21.0,1.0,6.467647059,7.025733572,7.0,7.0,6.873345157999999,4.874044261,3.1525801060000003,4.9159869469999995,8.333333332999999,5.833333333,4.849985116,9.14292028,5.323129495,7.09903894,1.0,5.947150201,8.704467081,9.009324744,9.881336257000001,10.0,9.398782021,8.3604,8.087308897,10.0,7.461856912999999,8.477391452,9.800333333,7.272794358,6.313349634,7.7954924420000005
106,169,Rwanda,2015,RWA,7.56,31.0,1.0,7.188235294,9.45915826,0.0,6.5,5.786848387999999,7.475123299,7.193740785,7.842556768,6.1,,3.73125763,9.740338026,9.072463512,8.880176439,0.951219512,7.32142152,9.038228559,9.012915892999999,9.496382459,10.0,9.386881727999999,7.0194666670000005,5.140854726000001,10.0,5.774149005,6.983617599,8.160666667000001,8.592108892,8.255656664,8.336144074
107,178,Saudi Arabia,2015,SAU,6.24,121.0,4.0,0.0,,,10.0,5.0,7.179337776000001,5.942938917999999,7.136555245,8.333333332999999,8.333333332999999,4.460255988,9.943302288,8.074073792,7.907779135,0.41463414600000004,5.290017302,9.043082171,4.720254565,9.563072586,10.0,8.33160233,7.9702,3.735359662,10.0,2.176339306,5.970474742,5.171,7.329122418,7.255661458,6.585261292
108,179,Senegal,2015,SEN,6.15,123.0,4.0,6.573529412,9.730965269,6.0,5.0,6.82612367,4.411790606,5.470820953,5.292784668,4.166666667,5.0,2.788290415,5.305299518,6.786941687000001,6.104362267999999,0.682926829,4.237886203,8.905303797,9.380043765,9.970978508,0.0,7.064081517999999,7.285511111,5.346382288,10.0,3.7645758889999996,6.599117322000001,9.099,3.592250767,5.3885051829999995,6.026585317
109,180,Serbia,2015,SRB,6.76,89.0,3.0,6.517647059,3.689298472,8.0,7.5,6.426736383,2.984977365,2.84651353,3.654882272,6.666666667,5.833333333,3.1999457319999998,8.682724548,4.545454582,5.618686954,1.0,4.892576109,7.9804215439999995,8.680717297000001,9.721528356,5.0,7.845666799,8.315022222,7.388016303,10.0,4.569123973,7.568040625,8.052666667,6.875706052000001,6.240450892,7.056274537
110,181,Seychelles,2015,SYC,7.33,54.0,2.0,1.629411765,7.307387881,8.0,10.0,6.734199911,5.197458798,4.482801894,5.252647057,8.2,,4.064276714,7.075346502,5.19739749,5.270841579,0.974358974,5.520896302000001,8.528974123,9.584547208,9.1916819,10.0,9.326300808,8.172355556,5.511021837,9.026217228,7.963464225,7.668264711,8.0,7.173564164,7.013886416,7.39581686
111,182,Sierra Leone,2015,SLE,5.78,134.0,4.0,9.088235294,10.0,4.0,6.5,7.397058824,2.857661007,3.181647484,4.147474538,4.166666667,5.833333333,4.183306561,5.424432461,4.175438484,4.6911289389999995,0.846153846,3.965239946,8.043899453,6.827616534,8.403569335,5.0,7.068771331000001,7.9079999999999995,2.8441974930000002,10.0,2.5329367169999997,5.821283552000001,3.333333333,5.247460535,5.390780132000001,4.657191333
112,183,Singapore,2015,SGP,8.84,2.0,1.0,5.173529412,8.854173721,8.0,10.0,8.006925783,7.637824052999999,7.944701342999999,8.85014064,8.333333332999999,8.333333332999999,7.661021481000001,8.961690843,9.244604111000001,8.583335149,0.974358974,8.286821638,9.838383924,9.625363287999999,9.891666667,10.0,9.83885347,9.986666667,8.542249897,10.0,8.469574792000001,9.249622839,10.0,7.205215845,9.258680658,8.821298834
113,186,Slovenia,2015,SVN,7.08,72.0,2.0,4.188235294,4.98651143,7.0,2.0,4.5436866810000005,4.546901363,3.566920687,5.586832659,9.166666667000001,7.5,4.228332095,8.40706527,7.489712237999999,7.9200058129999995,0.9487179490000001,6.323853556,9.295205443,9.879037833,9.896374775,10.0,9.767654513,8.3604,8.002489202000001,10.0,5.128231287,7.872780122000001,7.9276666670000004,6.012097675,6.788362335,6.909375559
114,189,South Africa,2015,ZAF,6.84,82.0,3.0,4.252941176,7.990042722,8.0,4.0,6.060745975,8.034971362,7.42463452,7.390775958,8.333333332999999,3.333333333,3.925506183,7.165725505,3.863636255,2.394078108,1.0,5.762888284,8.786819147000001,9.536009362,9.082345792,5.0,8.101293575,7.349688888999999,4.9185046119999996,10.0,5.216712824,6.871226581,10.0,6.169831485,6.03279732,7.400876267999999
115,191,Spain,2015,ESP,7.53,34.0,1.0,4.379411765,4.560500555,10.0,4.0,5.73497808,5.008669216,4.189327678,6.092062111000001,8.333333332999999,8.333333332999999,5.496974992999999,7.758620983999999,8.649122715,7.3686169779999995,1.0,6.803340148999999,9.367740696,9.78319919,9.899761896000001,10.0,9.762675446,8.3604,7.8937560410000005,10.0,5.794359402,8.012128861,8.978666667,6.251012762,6.784251389,7.337976939
116,192,Sri Lanka,2015,LKA,6.63,96.0,3.0,8.414705882,9.091303542999999,7.0,8.5,8.251502356,5.654882391,5.035094549,5.592580636,5.0,5.833333333,3.6146434469999997,7.359711578,5.350000064,6.650833488,0.897435897,5.280256242,9.066783458,8.628601985,9.815595607999999,0.0,6.8777452629999996,6.0488,5.516190083,10.0,1.950419863,5.8788524870000005,7.541333333,6.394250191,6.67917592,6.8715864810000005
117,194,Sudan,2015,SDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,195,Suriname,2015,SUR,6.85,81.0,3.0,1.732352941,8.584782918,10.0,5.0,6.329283965,4.231635431,5.1,5.564618707,5.0,5.0,2.745757539,3.493336875,8.009479537999999,7.078947226,0.974358974,5.070129201,9.61505847,7.214717428999999,8.62003907,10.0,8.862453742000001,7.479288888999999,6.6960796,10.0,4.643449254,7.204704436,7.988666667,7.288025439,5.001935179,6.759542428
119,196,Swaziland,2015,SWZ,6.44,112.0,3.0,5.308823529,9.875389038,0.0,7.0,5.546053142000001,3.10436513,3.864230514,5.855555534,5.1,,1.5912937440000001,7.269266227999999,5.9526745000000005,6.109002789,0.692307692,4.108752623,8.573461867999999,9.172703611000001,9.01,5.0,7.93904137,4.64,7.866116142,10.0,5.336093978,6.96055253,8.776,7.714038867,6.3854453829999995,7.625161417
120,197,Sweden,2015,SWE,7.65,25.0,1.0,1.020588235,4.641235241,8.0,1.0,3.6654558689999996,9.111156195,7.460412037,8.872760241,9.166666667000001,10.0,6.198300732000001,8.454247017,7.86163489,8.012150525,1.0,8.348592034,9.030865413999999,9.828933347000001,9.990643051000001,10.0,9.712610453,8.3604,8.496920014,10.0,6.244973745,8.27557344,9.902666667,6.7498593,8.080447788999999,8.244324585
121,198,Switzerland,2015,CHE,8.37,4.0,1.0,6.388235293999999,6.302265359,10.0,7.0,7.422625162999999,9.132183123999999,8.004069989,9.152544895,10.0,8.333333332999999,5.841066506000001,9.598998829,9.268292586,7.853049492,1.0,8.575948751,9.617803019,9.831811542999999,9.771216986,10.0,9.805207887,6.188888888999999,7.863679475,10.0,6.126286995,7.54471384,9.309666667,7.877945248,8.268634725,8.485415547
122,200,Tajikistan,2015,TJK,6.65,93.0,3.0,7.232352941,9.063487738,0.0,8.5,6.19896017,5.740432139,5.425497357999999,5.756878805,4.0,,5.674560361,8.413207872000001,6.3703703879999996,6.4624537129999995,0.7179487179999999,5.137031799,9.710741699,7.805832792,8.857088101,10.0,9.093415647999999,8.502755556,4.3297366880000006,10.0,2.609283255,6.3604438739999996,7.823666667,5.475993873999999,6.104035721,6.467898754
123,201,Thailand,2015,THA,6.8,87.0,3.0,4.394117647,9.223523916,6.0,7.0,6.654410391,5.038190512,4.625848953,5.008113964,3.333333333,4.166666667,5.963763608,7.454141419,6.013513406,4.949201062,0.846153846,4.774643377,9.603731799,9.392108123,9.820995711,5.0,8.454208908,6.952444444,6.69404523,10.0,4.6349945880000005,7.070371065,9.333333332999999,4.700706402,7.178443389,7.0708277079999995
124,203,Timor-Leste,2015,TLS,6.6,100.0,3.0,0.0,7.477157104,7.0,10.0,6.119289276,3.8501882660000004,3.216529876,2.997392829,5.7,,0.0,,4.292972477,4.733810622,1.0,3.5415562960000004,8.253625996,7.2728908379999995,9.873143316,10.0,8.849915037999999,9.622222222000001,4.667024356000001,,6.901727162999999,7.063657914,9.5,6.690521099,6.018857205,7.403126101000001
125,204,Togo,2015,TGO,5.69,144.0,4.0,6.923529412000001,8.447262339,2.0,7.0,6.092697938,,4.1,,4.166666667,5.0,3.900700062,1.9758566169999998,,,0.926829268,3.688572303,9.470967875,8.924391646,9.6420271,0.0,7.009346655,7.278844444,3.292319818,10.0,1.2143076940000002,5.446367989,7.63015091,4.1683920510000005,6.8570913120000005,6.218544757999999
126,208,Tunisia,2015,TUN,6.33,117.0,3.0,5.4117647060000005,6.411152109,7.0,5.5,6.080729204,4.713658464,4.334959168,5.868897437,6.666666667,8.333333332999999,4.881959393,7.25779119,5.494505564,5.10486594,0.804878049,5.279933807,9.538561695,9.666121005,9.028563543999999,0.0,7.058311561,6.965777778,5.862618877,9.243353783,5.172074995,6.810956357999999,7.2096666670000005,5.376736417999999,6.653778816,6.413393967
